ServiceDate,Route,RouteName,CurrentRevenue,Ridership,TokenCount,TicketCount,PassCount,BillCount,UnclassifiedRevenue,DumpCount
8/15/2018,660,660-UNIV P&R / NW VISTA,94.54,274,0,0,134,49,2.09,19
8/16/2018,2,2-BLANCO RD.,1029.89,2765,0,0,1563,525,53.44,284
8/16/2018,3,3-SAN PEDRO SKIP,416.71,2143,0,0,1485,226,25.02,118
8/16/2018,4,4-SAN PEDRO,573.79,2240,0,0,1311,327,28.53,147
8/16/2018,5,5-MC CULLOUGH,398.69,1192,1,0,702,227,19.03,112
8/16/2018,6,6-US 281 Express,15.4,143,0,0,77,11,0.65,1
8/16/2018,7,7 STONEOAK/DOWNTOWN EXPRESS,12.3,137,0,0,55,8,0.25,1
8/16/2018,8,8-N.ST.MARYS,460.51,1099,0,0,612,253,14.17,91
8/16/2018,9,9-BROADWAY,382.44,994,0,0,581,215,21.2,86
8/16/2018,10,10-NACO/BROADWAY /NACO PASS        ,414.02,1196,0,0,759,245,19.79,106
8/16/2018,11,11 VIVA Culture,132.96,278,0,0,140,70,9.97,27
8/16/2018,14,14 Perrin Beitel ,814.57,2148,1,0,1321,477,33.68,177
8/16/2018,17,17-IH 35 Express,147.99,830,0,0,440,92,5.59,18
8/16/2018,20,20-NEW BRAUNFELS,1080.56,3866,1,0,2483,593,56.57,305
8/16/2018,21,21 KIRBY / CONVERSE,677.34,1399,0,0,694,382,21.34,118
8/16/2018,22,22-HAYS                             ,238.67,860,0,0,497,126,6.26,47
8/16/2018,24,24-E.HOUSTON,597.06,1773,0,0,1164,338,18.77,126
8/16/2018,25,25-EAST COMMERCE,476.37,1202,0,0,621,279,35.98,103
8/16/2018,26,26-M.L. KING,612.27,2000,0,0,1300,350,43.98,169
8/16/2018,28,28-PORTER,660.32,1395,0,0,695,366,30.05,160
8/16/2018,30,30-RIGSBY,485.13,1141,0,0,652,274,28.5,115
8/16/2018,32,32-STEVES AVE.                      ,324.32,782,5,0,431,180,20.05,80
8/16/2018,34,34-S. ST.MARYS                      ,773.87,2134,1,0,1194,426,40.5,207
8/16/2018,36,36-S. PRESA ST.,280.85,696,0,0,391,156,11.28,68
8/16/2018,40,40-VIVA Mission,45.15,266,0,0,51,28,1.28,3
8/16/2018,42,42-ROOSEVELT,393.34,1096,0,0,596,237,15.56,82
8/16/2018,43,43-S. FLORES,470.85,1204,0,0,626,260,17.6,104
8/16/2018,44,44-PLEASANTON RD.,497.5,1302,0,0,754,276,31.77,136
8/16/2018,46,46-COMMERCIAL,277.89,539,0,0,307,156,10.51,51
8/16/2018,48,48 IH-35 S EXPRESS,14.1,27,0,0,9,6,1.68,3
8/16/2018,51,51-NOGALITOS                        ,427.89,1302,0,0,800,239,17.45,98
8/16/2018,54,54-SOUTH ALAMO                      ,77.74,196,0,0,107,36,1.65,18
8/16/2018,62,62-KIRK                             ,174.99,431,0,0,216,94,10.59,46
8/16/2018,64,64-KLAC/SEA WORLD/N.W. VISTA  EXPRESS  ,165.94,736,0,0,427,87,10.64,20
8/16/2018,66,66-CERALVO,369.31,1036,0,0,513,216,21.14,106
8/16/2018,67,67-LAREDO,279.6,620,0,0,332,158,14.42,64
8/16/2018,68,68-GUADALUPE,595.49,1865,0,0,995,314,28.55,165
8/16/2018,70,70   CESAR CHAVEZ,49.77,168,0,0,95,27,4.03,15
8/16/2018,75,75-WEST COMMERCE,663.37,2025,0,0,1226,374,39.97,180
8/16/2018,76,76-OLD HWY. 90 W.,834.93,2699,1,0,1728,458,34.68,216
8/16/2018,77,77-MARTIN ST.,179.25,507,0,0,283,96,6.58,39
8/16/2018,79,79-RUIZ                             ,350.09,1247,0,0,825,191,14.49,103
8/16/2018,82,82-CULEBRA,644.88,1727,0,0,1032,356,36.01,168
8/16/2018,88,88-BANDERA                          ,684.93,1872,0,0,1033,394,26.22,167
8/16/2018,89,89-W.POPLAR                         ,224.6,610,0,0,341,110,9.4,46
8/16/2018,90,90-WOODLAWN                         ,445.09,1109,0,0,603,254,21.43,99
8/16/2018,93,93-IH 10 Crossroads/UTSA Express,101.13,481,0,0,262,61,4.06,14
8/16/2018,94,94-IH 10/ FIESTA TEXAS/EXPRESS          ,88.28,543,0,0,319,50,3.98,6
8/16/2018,95,95-Fredericksburg Rd.,208.74,816,0,0,493,116,7.67,52
8/16/2018,96,96 - Vance Jackson,849.31,2484,0,0,1456,516,52.57,212
8/16/2018,97,97-WEST AVENUE,557.31,1475,0,0,843,287,25.86,137
8/16/2018,100,100 - PRIMO FREDRICKSBURG RD.,972.33,4564,0,0,3011,563,33.8,221
8/16/2018,101,101 - PRIMO LEON VALLEY/UTSA,229.77,858,0,0,491,120,7.12,52
8/16/2018,301,301  VIVA CENTRO,295.97,654,0,0,284,152,26.19,55
8/16/2018,502,502-THOUSAND OAKS               ,356.12,1150,1,0,639,215,22.75,96
8/16/2018,503,503 HUEBNER ,92.59,288,0,0,161,58,8.97,32
8/16/2018,505,505-BASSE RD.,200.35,615,0,0,325,101,4.41,42
8/16/2018,509,509-HILDEBRAND                  ,317.03,830,0,0,440,167,11.52,75
8/16/2018,515,515-SOUTHCROSS                  ,401.06,862,0,0,435,233,21.98,132
8/16/2018,520,520-ZARZAMORA                   ,1782.26,5253,1,0,3174,975,97.3,492
8/16/2018,522,522-BABCOCK               ,270.39,930,0,0,518,150,14.97,71
8/16/2018,524,524-GENERAL MCMULLEN                    ,966,2500,0,0,1489,544,58.35,267
8/16/2018,534,534-WURZBACH                    ,611.72,2255,0,0,1297,358,18.4,121
8/16/2018,550,550-LOOPER LIMITED STOP,1046.35,3342,0,0,2118,565,44.92,233
8/16/2018,551,551-LOOPER LIMITED STOP,1110.61,3512,0,0,2206,626,32.35,252
8/16/2018,602,602  NORTH STAR / MEDICAL CENTER,348.2,979,0,0,537,213,16.34,94
8/16/2018,603,603  MED.CTR./UTSA,216.72,698,0,0,324,120,13.58,59
8/16/2018,604,604  MED.CTR./UNIV. HGTS.,205.7,571,0,0,268,108,16.69,57
8/16/2018,605,605  UTSA/MAINLAND,84.78,262,0,0,109,53,2.16,12
8/16/2018,606,606  MED. CTR./ALAMO RANCH,106.1,330,0,0,146,59,5.15,27
8/16/2018,607,607-INGRAM/MED.CTR.                   ,117.31,373,0,0,222,65,4.79,28
8/16/2018,609,609-INGRAM/MAINLAND                 ,138.05,336,0,0,163,76,5.12,25
8/16/2018,610,610-INGRAM/NWCROS                   ,195.69,498,0,0,243,98,12.13,54
8/16/2018,611,611-VALLEY HI,114.43,305,0,0,174,65,11.01,29
8/16/2018,612,612-WESTLAKES,156.14,351,1,0,204,91,3.26,23
8/16/2018,613,613-HERITAGE NW,244.5,596,0,0,333,134,14.05,68
8/16/2018,614,614-HIDDEN COVE,88.31,198,0,0,112,41,1.62,12
8/16/2018,615,615-HERITAGE PARK                   ,181.18,385,0,0,203,103,6.48,30
8/16/2018,616,616-SKY HARBOUR,244.03,507,0,0,286,131,8,40
8/16/2018,617,617-RAINBOW HILLS,203.79,559,0,0,318,110,14.02,53
8/16/2018,618,618-INGRAM/WESTLAKES                ,160.23,313,0,0,149,86,9.44,39
8/16/2018,619,619-INDIAN CREEK,192.32,411,0,0,206,99,8.27,32
8/16/2018,620,620- Ingram/NW Vista,118.47,379,0,0,207,67,6.14,30
8/16/2018,629,629 - INDUSTRY PARK,84.71,149,0,0,56,59,3.01,20
8/16/2018,630,630-SUNRISE/RANDOLPH PR             ,105.62,243,0,0,116,57,4.39,21
8/16/2018,631,631 - SUNRISE/SUMMERFEST,75.84,198,0,0,99,41,2.77,17
8/16/2018,632,632-RANDOLPH/VENTURA                ,430.67,1126,0,0,567,242,19.11,104
8/16/2018,640,640-VALLEY FORGE                    ,56.4,107,0,0,55,35,5.4,13
8/16/2018,641,641-KNOLLCREEK                      ,83.93,204,0,0,114,43,5.16,28
8/16/2018,642,642 Nacogdoches / Rolling Oaks Mall,128.24,252,0,0,140,84,9.65,40
8/16/2018,647,647  NORTH STAR / HARRY WURZBACH,91.33,252,0,0,142,55,5.76,21
8/16/2018,648,648  NORTH STAR / STONE OAK PKWY.,181.68,500,0,0,288,110,10.36,41
8/16/2018,651,651  DECO DISTRICT / CASTLE HILLS,227.6,418,0,0,217,99,6.48,39
8/16/2018,660,660-UNIV P&R / NW VISTA,91.94,263,0,0,142,45,3.2,24
8/17/2018,2,2-BLANCO RD.,1112.53,2878,1,0,1606,632,51.88,300
8/17/2018,3,3-SAN PEDRO SKIP,499.2,2236,0,0,1287,281,19.27,131
8/17/2018,4,4-SAN PEDRO,522.5,1903,0,0,1167,289,30.5,144
8/17/2018,5,5-MC CULLOUGH,326.02,1081,0,0,615,180,15.97,88
8/17/2018,6,6-US 281 Express,28.9,119,0,0,58,21,0.5,2
8/17/2018,7,7 STONEOAK/DOWNTOWN EXPRESS,7.81,69,0,0,29,4,1.11,2
8/17/2018,8,8-N.ST.MARYS,541.87,1235,1,0,671,320,18.4,105
8/17/2018,9,9-BROADWAY,390.27,1066,0,0,640,233,21.75,104
8/17/2018,10,10-NACO/BROADWAY /NACO PASS        ,437.25,1244,0,0,760,264,23.4,109
8/17/2018,11,11 VIVA Culture,134.51,298,1,0,138,78,8.33,20
8/17/2018,14,14 Perrin Beitel ,875.7,2192,1,0,1336,507,33.69,190
8/17/2018,17,17-IH 35 Express,145.29,760,0,0,402,95,9.02,24
8/17/2018,20,20-NEW BRAUNFELS,1110.75,4165,0,0,2495,620,62.37,306
8/17/2018,21,21 KIRBY / CONVERSE,512.75,1201,0,0,573,316,28.27,111
8/17/2018,22,22-HAYS                             ,253.47,851,0,0,502,127,13.52,64
8/17/2018,24,24-E.HOUSTON,560.7,1757,0,0,1094,302,17.46,132
8/17/2018,25,25-EAST COMMERCE,633.01,1593,1,0,861,368,24.75,120
8/17/2018,26,26-M.L. KING,548.88,1876,0,0,1186,319,38.25,155
8/17/2018,28,28-PORTER,632.08,1369,0,0,735,353,29.74,166
8/17/2018,30,30-RIGSBY,516.25,1153,2,0,613,295,16.04,111
8/17/2018,32,32-STEVES AVE.                      ,383.84,948,1,0,534,220,21.52,105
8/17/2018,34,34-S. ST.MARYS                      ,762.14,1965,1,0,1098,400,38.45,203
8/17/2018,36,36-S. PRESA ST.,314.24,739,0,0,424,177,8.75,58
8/17/2018,40,40-VIVA Mission,76.35,267,0,0,47,41,3.1,4
8/17/2018,42,42-ROOSEVELT,432.39,1113,0,0,597,238,25.28,109
8/17/2018,43,43-S. FLORES,417.26,1078,4,0,605,222,15.43,91
8/17/2018,44,44-PLEASANTON RD.,448.77,1275,0,0,698,241,19.88,115
8/17/2018,46,46-COMMERCIAL,245.94,574,0,0,270,132,8.94,44
8/17/2018,48,48 IH-35 S EXPRESS,10.85,40,0,0,10,8,0,0
8/17/2018,51,51-NOGALITOS                        ,618.45,1562,2,0,909,356,36.83,170
8/17/2018,54,54-SOUTH ALAMO                      ,81.96,298,0,0,171,43,6.7,29
8/17/2018,62,62-KIRK                             ,179.11,380,0,0,200,102,9.26,48
8/17/2018,64,64-KLAC/SEA WORLD/N.W. VISTA  EXPRESS  ,159.51,831,0,0,435,94,7.49,18
8/17/2018,66,66-CERALVO,394.42,1020,0,0,549,227,17.09,91
8/17/2018,67,67-LAREDO,235.22,583,0,0,322,147,10.09,59
8/17/2018,68,68-GUADALUPE,671.71,1894,0,0,1115,378,20.66,156
8/17/2018,70,70   CESAR CHAVEZ,21.27,67,0,0,41,12,0.15,2
8/17/2018,75,75-WEST COMMERCE,705.43,2077,0,0,1197,400,30.4,169
8/17/2018,76,76-OLD HWY. 90 W.,808.08,2594,1,0,1571,442,31.4,199
8/17/2018,77,77-MARTIN ST.,205.09,570,0,0,316,107,8.05,51
8/17/2018,79,79-RUIZ                             ,383.45,1214,0,0,762,205,20.16,94
8/17/2018,82,82-CULEBRA,710.38,1758,1,0,1026,388,27.56,193
8/17/2018,88,88-BANDERA                          ,724.94,1804,2,0,971,436,30.21,174
8/17/2018,89,89-W.POPLAR                         ,210.57,682,0,0,395,121,8.1,52
8/17/2018,90,90-WOODLAWN                         ,366.27,974,0,0,530,183,13.4,88
8/17/2018,93,93-IH 10 Crossroads/UTSA Express,77.52,357,0,0,188,58,5.65,13
8/17/2018,94,94-IH 10/ FIESTA TEXAS/EXPRESS          ,96.02,412,0,0,257,48,6.7,17
8/17/2018,95,95-Fredericksburg Rd.,201.36,917,0,0,562,102,8.7,56
8/17/2018,96,96 - Vance Jackson,746.92,2186,0,0,1288,437,28.28,179
8/17/2018,97,97-WEST AVENUE,467.26,1365,2,0,792,274,25.94,128
8/17/2018,100,100 - PRIMO FREDRICKSBURG RD.,986.11,4406,0,0,2875,575,43.59,227
8/17/2018,101,101 - PRIMO LEON VALLEY/UTSA,247.2,830,0,0,476,142,13.69,74
8/17/2018,301,301  VIVA CENTRO,335.23,669,0,0,307,165,38.79,54
8/17/2018,502,502-THOUSAND OAKS               ,297.31,1024,0,0,647,158,16.49,80
8/17/2018,503,503 HUEBNER ,105.41,278,0,0,148,69,7.97,26
8/17/2018,505,505-BASSE RD.,188.76,524,0,0,281,108,10.72,51
8/17/2018,509,509-HILDEBRAND                  ,299.6,789,0,0,406,181,18.61,69
8/17/2018,515,515-SOUTHCROSS                  ,516.29,986,0,0,465,294,22.93,130
8/17/2018,520,520-ZARZAMORA                   ,1921.59,5692,1,0,3515,1056,110.47,531
8/17/2018,522,522-BABCOCK               ,300.42,903,0,0,500,161,15.5,74
8/17/2018,524,524-GENERAL MCMULLEN                    ,991.94,2453,2,0,1409,527,35.53,242
8/17/2018,534,534-WURZBACH                    ,611.42,2152,1,0,1282,336,32.15,156
8/17/2018,550,550-LOOPER LIMITED STOP,896.72,3187,1,0,2021,500,39.47,212
8/17/2018,551,551-LOOPER LIMITED STOP,1068.74,3549,1,0,2187,634,42.98,243
8/17/2018,602,602  NORTH STAR / MEDICAL CENTER,370.61,922,0,0,495,202,16.79,109
8/17/2018,603,603  MED.CTR./UTSA,256.17,719,0,0,358,147,13.23,65
8/17/2018,604,604  MED.CTR./UNIV. HGTS.,176.4,480,0,0,260,96,6.42,42
8/17/2018,605,605  UTSA/MAINLAND,105.45,257,0,0,132,61,5.98,24
8/17/2018,606,606  MED. CTR./ALAMO RANCH,145.08,365,0,0,185,89,8.77,32
8/17/2018,607,607-INGRAM/MED.CTR.                   ,124.86,445,0,0,287,74,6.55,28
8/17/2018,609,609-INGRAM/MAINLAND                 ,113.72,288,0,0,156,65,9.57,30
8/17/2018,610,610-INGRAM/NWCROS                   ,216.45,451,0,0,232,114,13.19,51
8/17/2018,611,611-VALLEY HI,144.87,378,0,0,214,75,6.67,42
8/17/2018,612,612-WESTLAKES,112.31,272,0,0,112,62,9.32,24
8/17/2018,613,613-HERITAGE NW,251.29,596,0,0,350,143,15.95,59
8/17/2018,614,614-HIDDEN COVE,46.16,165,0,0,61,33,1.11,8
8/17/2018,615,615-HERITAGE PARK                   ,230,545,0,0,315,131,6.42,48
8/17/2018,616,616-SKY HARBOUR,311.56,592,0,0,330,163,21.6,62
8/17/2018,617,617-RAINBOW HILLS,165.92,397,0,0,229,86,7.27,37
8/17/2018,618,618-INGRAM/WESTLAKES                ,164.92,322,0,0,160,90,5.11,33
8/17/2018,619,619-INDIAN CREEK,164,380,0,0,223,96,5.13,33
8/17/2018,620,620- Ingram/NW Vista,70.39,303,0,0,146,55,3.13,15
8/17/2018,629,629 - INDUSTRY PARK,46.43,132,0,0,68,23,4.89,15
8/17/2018,630,630-SUNRISE/RANDOLPH PR             ,132.76,251,0,0,103,63,7.22,30
8/17/2018,631,631 - SUNRISE/SUMMERFEST,74.44,213,0,0,124,43,3.81,18
8/17/2018,632,632-RANDOLPH/VENTURA                ,459.39,1214,1,0,618,282,20.92,100
8/17/2018,640,640-VALLEY FORGE                    ,70.64,113,0,0,49,40,5.18,16
8/17/2018,641,641-KNOLLCREEK                      ,69.31,172,0,0,88,33,1.62,16
8/17/2018,642,642 Nacogdoches / Rolling Oaks Mall,96.78,268,0,0,147,55,5.21,32
8/17/2018,647,647  NORTH STAR / HARRY WURZBACH,118.38,315,0,0,178,64,6.59,30
8/17/2018,648,648  NORTH STAR / STONE OAK PKWY.,177.6,383,0,0,218,92,7.34,42
8/17/2018,651,651  DECO DISTRICT / CASTLE HILLS,222.47,489,0,0,273,108,9.16,51
8/17/2018,660,660-UNIV P&R / NW VISTA,29.35,120,0,0,54,24,1.78,7
8/18/2018,2,2-BLANCO RD.,614.29,1761,0,0,780,383,30.13,152
8/18/2018,3,3-SAN PEDRO SKIP,334.88,1689,0,0,838,191,12.45,78
8/18/2018,4,4-SAN PEDRO,476.08,2001,0,0,802,286,18.78,109
8/18/2018,5,5-MC CULLOUGH,280.87,683,0,0,287,182,13.96,70
8/18/2018,6,6-US 281 Express,0,3,0,0,1,0,0,0
8/18/2018,8,8-N.ST.MARYS,298.36,779,0,0,332,186,9.29,59
8/18/2018,9,9-BROADWAY,282.48,919,1,0,443,166,15.67,70
8/18/2018,10,10-NACO/BROADWAY /NACO PASS        ,365.28,1008,0,0,487,181,11.55,85
8/18/2018,11,11 VIVA Culture,207.48,588,0,0,129,128,14.81,30
8/18/2018,14,14 Perrin Beitel ,598.07,1826,0,0,888,374,29.51,138
8/18/2018,16,16-Ft. Sam Express,59.9,85,0,0,5,28,1.35,6
8/18/2018,17,17-IH 35 Express,126.34,439,0,0,233,76,21.09,22
8/18/2018,20,20-NEW BRAUNFELS,841.82,2601,1,0,1267,488,46.42,188
8/18/2018,21,21 KIRBY / CONVERSE,367.74,739,0,0,293,232,14.52,90
8/18/2018,22,22-HAYS                             ,141.24,555,0,0,231,91,10.12,36
8/18/2018,24,24-E.HOUSTON,406.77,1172,1,0,601,242,17.08,89
8/18/2018,25,25-EAST COMMERCE,416.57,1129,1,0,501,234,23.35,112
8/18/2018,26,26-M.L. KING,404.32,1477,0,0,704,224,16.83,102
8/18/2018,28,28-PORTER,333.65,1097,0,0,341,197,10.96,76
8/18/2018,30,30-RIGSBY,392.54,927,0,0,400,247,25.94,105
8/18/2018,32,32-STEVES AVE.                      ,190.75,629,0,0,299,120,12.3,51
8/18/2018,34,34-S. ST.MARYS                      ,476.81,1218,0,0,513,282,18.4,94
8/18/2018,36,36-S. PRESA ST.,169.72,488,0,0,252,101,6.45,32
8/18/2018,40,40-VIVA Mission,52.83,100,0,0,41,17,1.49,7
8/18/2018,42,42-ROOSEVELT,395.59,1058,0,0,443,245,19.19,104
8/18/2018,43,43-S. FLORES,298.23,692,0,0,267,169,12.41,54
8/18/2018,44,44-PLEASANTON RD.,327.45,915,0,0,390,188,15.38,76
8/18/2018,46,46-COMMERCIAL,168.64,381,0,0,157,93,4.82,30
8/18/2018,51,51-NOGALITOS                        ,372.41,1078,0,0,489,238,16.73,77
8/18/2018,54,54-SOUTH ALAMO                      ,42.97,142,0,0,60,27,0.92,8
8/18/2018,62,62-KIRK                             ,140.51,349,0,0,155,83,4.3,22
8/18/2018,64,64-KLAC/SEA WORLD/N.W. VISTA  EXPRESS  ,149.4,499,0,0,274,77,9.25,13
8/18/2018,65,65-LACKLAND/USO EXPRESS         ,170.4,164,0,0,23,74,17.55,25
8/18/2018,66,66-CERALVO,338.72,894,0,0,375,199,15.58,77
8/18/2018,67,67-LAREDO,140.25,373,0,0,150,82,5.94,27
8/18/2018,68,68-GUADALUPE,292.66,991,0,0,436,179,15.25,76
8/18/2018,70,70   CESAR CHAVEZ,40.8,141,0,0,69,24,0.93,8
8/18/2018,75,75-WEST COMMERCE,527.2,1867,1,0,834,326,22.79,126
8/18/2018,76,76-OLD HWY. 90 W.,647.33,2119,0,0,1003,366,23.88,147
8/18/2018,77,77-MARTIN ST.,150.66,348,0,0,129,90,4.63,30
8/18/2018,79,79-RUIZ                             ,276.36,903,0,0,449,160,17.53,57
8/18/2018,82,82-CULEBRA,524.94,1395,0,0,658,292,24.79,126
8/18/2018,88,88-BANDERA                          ,493.81,1426,0,0,611,279,25.86,119
8/18/2018,89,89-W.POPLAR                         ,137.88,362,0,0,173,81,4.79,28
8/18/2018,90,90-WOODLAWN                         ,259.77,850,0,0,358,147,18.34,59
8/18/2018,94,94-IH 10/ FIESTA TEXAS/EXPRESS          ,153.91,550,0,0,321,72,1.96,7
8/18/2018,95,95-Fredericksburg Rd.,168.7,783,0,0,357,103,3.66,37
8/18/2018,96,96 - Vance Jackson,459.72,1637,0,0,747,284,24.15,117
8/18/2018,97,97-WEST AVENUE,360.02,1232,0,0,554,216,15.79,73
8/18/2018,100,100 - PRIMO FREDRICKSBURG RD.,729.53,3366,0,0,1683,451,60.01,167
8/18/2018,101,101 - PRIMO LEON VALLEY/UTSA,162.81,540,0,0,256,101,12.48,41
8/18/2018,301,301  VIVA CENTRO,503.06,778,0,0,253,265,32.57,62
8/18/2018,502,502-THOUSAND OAKS               ,286.53,960,0,0,488,170,16.09,76
8/18/2018,503,503 HUEBNER ,44.62,175,0,0,77,21,2.68,10
8/18/2018,505,505-BASSE RD.,163.2,425,0,0,183,106,7.44,30
8/18/2018,509,509-HILDEBRAND                  ,183.93,538,0,0,243,118,12.11,43
8/18/2018,515,515-SOUTHCROSS                  ,204.15,459,0,0,167,132,11.22,52
8/18/2018,520,520-ZARZAMORA                   ,1361.94,4397,1,0,2030,797,68.58,361
8/18/2018,522,522-BABCOCK               ,137.14,411,0,0,169,61,3.06,24
8/18/2018,524,524-GENERAL MCMULLEN                    ,462.6,1262,0,0,528,290,22.2,108
8/18/2018,534,534-WURZBACH                    ,376.21,1329,0,0,635,224,25.45,107
8/18/2018,550,550-LOOPER LIMITED STOP,658.02,2398,0,0,1276,418,51.56,194
8/18/2018,551,551-LOOPER LIMITED STOP,854.53,2734,0,0,1401,487,41.83,203
8/18/2018,602,602  NORTH STAR / MEDICAL CENTER,179.16,447,0,0,212,100,10.34,45
8/18/2018,603,603  MED.CTR./UTSA,157.5,442,0,0,170,88,7.01,30
8/18/2018,604,604  MED.CTR./UNIV. HGTS.,116.66,340,0,0,130,62,6.19,30
8/18/2018,605,605  UTSA/MAINLAND,59.7,175,0,0,79,32,4.64,18
8/18/2018,606,606  MED. CTR./ALAMO RANCH,126.54,344,0,0,123,82,4.8,32
8/18/2018,607,607-INGRAM/MED.CTR.                   ,74.88,273,0,0,141,39,2.64,16
8/18/2018,609,609-INGRAM/MAINLAND                 ,41.04,219,0,0,118,33,7.04,14
8/18/2018,610,610-INGRAM/NWCROS                   ,115.67,337,0,0,161,64,1.49,18
8/18/2018,611,611-VALLEY HI,133.07,369,1,0,172,79,10.4,41
8/18/2018,612,612-WESTLAKES,132.55,288,0,0,121,73,5.57,22
8/18/2018,613,613-HERITAGE NW,165.34,407,0,0,187,103,7.76,36
8/18/2018,614,614-HIDDEN COVE,77,172,0,0,82,43,3.36,12
8/18/2018,615,615-HERITAGE PARK                   ,128.66,324,0,0,168,71,5.18,32
8/18/2018,616,616-SKY HARBOUR,141.91,424,0,0,211,80,3.87,26
8/18/2018,617,617-RAINBOW HILLS,169.82,426,1,0,151,95,6.78,31
8/18/2018,618,618-INGRAM/WESTLAKES                ,89.92,242,0,0,103,55,6.62,26
8/18/2018,619,619-INDIAN CREEK,144.17,326,0,0,150,96,6.6,37
8/18/2018,620,620- Ingram/NW Vista,83.58,207,1,0,85,43,2.39,18
8/18/2018,629,629 - INDUSTRY PARK,95.35,206,0,0,95,51,3.64,17
8/18/2018,630,630-SUNRISE/RANDOLPH PR             ,83.46,142,0,0,58,39,2.95,14
8/18/2018,631,631 - SUNRISE/SUMMERFEST,37.02,97,0,0,45,23,1.42,10
8/18/2018,632,632-RANDOLPH/VENTURA                ,269.91,634,0,0,276,163,10.61,59
8/18/2018,640,640-VALLEY FORGE                    ,115.59,290,0,0,124,77,4.77,22
8/18/2018,641,641-KNOLLCREEK                      ,58.14,196,1,0,93,38,1.87,12
8/18/2018,642,642 Nacogdoches / Rolling Oaks Mall,81.18,207,0,0,95,47,2.78,17
8/18/2018,647,647  NORTH STAR / HARRY WURZBACH,77.3,240,0,0,89,42,3.45,17
8/18/2018,648,648  NORTH STAR / STONE OAK PKWY.,108.09,265,0,0,125,62,8.05,33
8/18/2018,651,651  DECO DISTRICT / CASTLE HILLS,98.27,272,1,0,115,60,3.82,21
8/18/2018,660,660-UNIV P&R / NW VISTA,70.91,150,0,0,51,44,3.53,20
8/19/2018,2,2-BLANCO RD.,562.07,1510,0,0,657,327,23.03,131
8/19/2018,3,3-SAN PEDRO SKIP,432.08,1557,0,0,793,248,20.25,88
8/19/2018,4,4-SAN PEDRO,358.31,1359,0,0,670,208,17.81,85
8/19/2018,5,5-MC CULLOUGH,179.01,490,0,0,208,111,9.71,40
8/19/2018,8,8-N.ST.MARYS,270.59,588,0,0,274,158,13.9,55
8/19/2018,9,9-BROADWAY,180.83,652,1,0,314,111,8.49,43
8/19/2018,10,10-NACO/BROADWAY /NACO PASS        ,256.68,756,0,0,361,165,11.57,61
8/19/2018,11,11 VIVA Culture,88.52,244,0,0,87,50,3.22,12
8/19/2018,14,14 Perrin Beitel ,580.84,1597,0,0,746,346,31.45,144
8/19/2018,16,16-Ft. Sam Express,28.7,69,0,0,1,19,2.8,5
8/19/2018,17,17-IH 35 Express,96.7,369,0,0,203,58,3.6,8
8/19/2018,20,20-NEW BRAUNFELS,776.87,2455,0,0,1139,455,35.92,208
8/19/2018,21,21 KIRBY / CONVERSE,268.21,593,0,0,264,159,11.5,65
8/19/2018,22,22-HAYS                             ,127.88,470,0,0,206,71,5.34,24
8/19/2018,24,24-E.HOUSTON,308.39,887,0,0,449,186,13.82,60
8/19/2018,25,25-EAST COMMERCE,375.25,1030,0,0,450,217,18.14,80
8/19/2018,26,26-M.L. KING,259.4,964,0,0,431,158,11.73,62
8/19/2018,28,28-PORTER,353.44,962,0,0,413,217,14.46,91
8/19/2018,30,30-RIGSBY,252.47,682,1,0,317,158,14.4,63
8/19/2018,32,32-STEVES AVE.                      ,119.02,349,0,0,140,71,3.67,26
8/19/2018,34,34-S. ST.MARYS                      ,389.31,1074,0,0,450,235,14.9,85
8/19/2018,36,36-S. PRESA ST.,175.87,454,0,0,204,98,3.87,30
8/19/2018,40,40-VIVA Mission,61.8,132,0,0,35,33,3.75,6
8/19/2018,42,42-ROOSEVELT,256.05,766,1,0,263,143,10.45,58
8/19/2018,43,43-S. FLORES,186.28,526,0,0,192,100,9.93,48
8/19/2018,44,44-PLEASANTON RD.,311.9,942,0,0,400,189,15.36,79
8/19/2018,46,46-COMMERCIAL,144.87,273,0,0,105,78,6.79,39
8/19/2018,51,51-NOGALITOS                        ,328.76,957,0,0,430,184,9.97,87
8/19/2018,62,62-KIRK                             ,120.4,288,0,0,115,66,4.3,26
8/19/2018,64,64-KLAC/SEA WORLD/N.W. VISTA  EXPRESS  ,56.25,275,1,0,133,33,1.95,4
8/19/2018,65,65-LACKLAND/USO EXPRESS         ,38.15,74,0,0,17,12,1.75,5
8/19/2018,66,66-CERALVO,213.86,592,0,0,252,130,11.05,53
8/19/2018,67,67-LAREDO,87.99,242,0,0,105,52,4.9,18
8/19/2018,68,68-GUADALUPE,295.46,948,0,0,429,173,14.7,56
8/19/2018,75,75-WEST COMMERCE,293.66,1164,0,0,438,185,11.43,75
8/19/2018,76,76-OLD HWY. 90 W.,452.86,1471,0,0,668,279,17.97,98
8/19/2018,77,77-MARTIN ST.,160.92,364,0,0,165,100,7.87,40
8/19/2018,79,79-RUIZ                             ,168.78,708,0,0,302,116,12.18,39
8/19/2018,82,82-CULEBRA,369.99,1245,1,0,653,214,14.44,81
8/19/2018,88,88-BANDERA                          ,354.33,1163,0,0,432,211,22.44,90
8/19/2018,89,89-W.POPLAR                         ,99.23,274,0,0,105,50,4.97,22
